Szkoła;Klasa;Uczeń;Lokalizacja;Typ;Metoda;Liczba_uczniów;Płeć;Obiad;Pre_test;Post_test
CUQAM;1Q1;REXA7;miejska;publiczna;standardowa;28;dziewczynka;nie kwalifikuje się;52;68
CUQAM;1Q1;UCMFB;miejska;publiczna;standardowa;28;dziewczynka;kwalifikuje się;52;68
CUQAM;1Q1;VIYQW;miejska;publiczna;standardowa;28;dziewczynka;nie kwalifikuje się;56;63
CUQAM;1Q1;WCVWV;miejska;publiczna;standardowa;28;dziewczynka;nie kwalifikuje się;58;70
CUQAM;1Q1;X0AOP;miejska;publiczna;standardowa;28;chłopiec;nie kwalifikuje się;61;71
CUQAM;1Q1;X94T8;miejska;publiczna;standardowa;28;chłopiec;nie kwalifikuje się;60;62
CUQAM;1Q1;XAV1J;miejska;publiczna;standardowa;28;chłopiec;kwalifikuje się;57;62
CUQAM;1Q1;YPIKD;miejska;publiczna;standardowa;28;chłopiec;nie kwalifikuje się;50;58
CUQAM;BFY;3SRQL;miejska;publiczna;standardowa;27;dziewczynka;nie kwalifikuje się;53;57
CUQAM;BFY;57N0B;miejska;publiczna;standardowa;27;dziewczynka;nie kwalifikuje się;55;63
CUQAM;BFY;5VCT2;miejska;publiczna;standardowa;27;dziewczynka;nie kwalifikuje się;46;57
CUQAM;BFY;6O5SV;miejska;publiczna;standardowa;27;dziewczynka;nie kwalifikuje się;50;59
CUQAM;BFY;6Y2G7;miejska;publiczna;standardowa;27;chłopiec;nie kwalifikuje się;50;57
CUQAM;BFY;9UOCD;miejska;publiczna;standardowa;27;chłopiec;nie kwalifikuje się;56;64
CUQAM;BFY;BHDD2;miejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;44;58
CUQAM;BFY;DEQXB;miejska;publiczna;standardowa;27;dziewczynka;nie kwalifikuje się;53;64
CUQAM;BFY;DH29D;miejska;publiczna;standardowa;27;chłopiec;nie kwalifikuje się;51;56
CUQAM;BFY;E0NP5;miejska;publiczna;standardowa;27;dziewczynka;nie kwalifikuje się;50;61
CUQAM;BFY;FIH1N;miejska;publiczna;standardowa;27;chłopiec;nie kwalifikuje się;53;61
CUQAM;BFY;FIXJF;miejska;publiczna;standardowa;27;chłopiec;nie kwalifikuje się;53;64
CUQAM;BFY;HFMAA;miejska;publiczna;standardowa;27;chłopiec;nie kwalifikuje się;52;60
CUQAM;BFY;IRVYC;miejska;publiczna;standardowa;27;chłopiec;nie kwalifikuje się;49;61
CUQAM;BFY;MIMX1;miejska;publiczna;standardowa;27;dziewczynka;nie kwalifikuje się;55;63
CUQAM;BFY;NRU8N;miejska;publiczna;standardowa;27;dziewczynka;nie kwalifikuje się;56;66
CUQAM;BFY;QMRNM;miejska;publiczna;standardowa;27;chłopiec;nie kwalifikuje się;53;62
CUQAM;BFY;QP6GN;miejska;publiczna;standardowa;27;chłopiec;nie kwalifikuje się;50;59
CUQAM;BFY;RLCLQ;miejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;50;59
CUQAM;BFY;SOE2Z;miejska;publiczna;standardowa;27;chłopiec;nie kwalifikuje się;52;62
CUQAM;BFY;U11R6;miejska;publiczna;standardowa;27;dziewczynka;nie kwalifikuje się;52;58
CUQAM;BFY;U55KC;miejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;47;62
CUQAM;BFY;U6V9N;miejska;publiczna;standardowa;27;dziewczynka;kwalifikuje się;46;60
CUQAM;BFY;UPA8M;miejska;publiczna;standardowa;27;chłopiec;nie kwalifikuje się;53;59
CUQAM;BFY;WCR6H;miejska;publiczna;standardowa;27;chłopiec;nie kwalifikuje się;51;61
CUQAM;BFY;WP4OE;miejska;publiczna;standardowa;27;chłopiec;nie kwalifikuje się;52;65
CUQAM;BFY;YV0HB;miejska;publiczna;standardowa;27;dziewczynka;nie kwalifikuje się;50;64
CUQAM;OMI;0H9EO;miejska;publiczna;standardowa;28;dziewczynka;nie kwalifikuje się;52;67
CUQAM;OMI;0WKXC;miejska;publiczna;standardowa;28;chłopiec;nie kwalifikuje się;60;72
CUQAM;OMI;0ZUZM;miejska;publiczna;standardowa;28;chłopiec;nie kwalifikuje się;55;69
CUQAM;OMI;1M80R;miejska;publiczna;standardowa;28;chłopiec;nie kwalifikuje się;53;68
CUQAM;OMI;2AT2K;miejska;publiczna;standardowa;28;chłopiec;nie kwalifikuje się;57;67
CUQAM;OMI;2EQ4L;miejska;publiczna;standardowa;28;chłopiec;nie kwalifikuje się;61;62
CUQAM;OMI;3ULUB;miejska;publiczna;standardowa;28;dziewczynka;nie kwalifikuje się;59;64
CUQAM;OMI;6J5II;miejska;publiczna;standardowa;28;dziewczynka;nie kwalifikuje się;51;65
CUQAM;OMI;703YR;miejska;publiczna;standardowa;28;chłopiec;kwalifikuje się;49;65
CUQAM;OMI;86RZK;miejska;publiczna;standardowa;28;dziewczynka;nie kwalifikuje się;59;64
CUQAM;OMI;91U4U;miejska;publiczna;standardowa;28;chłopiec;kwalifikuje się;52;63
CUQAM;OMI;AYOIP;miejska;publiczna;standardowa;28;dziewczynka;nie kwalifikuje się;51;66
CUQAM;OMI;BW158;miejska;publiczna;standardowa;28;dziewczynka;nie kwalifikuje się;57;65
CUQAM;OMI;CFA02;miejska;publiczna;standardowa;28;chłopiec;nie kwalifikuje się;54;62
CUQAM;OMI;GHNH4;miejska;publiczna;standardowa;28;chłopiec;nie kwalifikuje się;52;65
CUQAM;OMI;I1E36;miejska;publiczna;standardowa;28;chłopiec;nie kwalifikuje się;57;68
CUQAM;OMI;J9O6H;miejska;publiczna;standardowa;28;dziewczynka;nie kwalifikuje się;54;65
CUQAM;OMI;N3DMQ;miejska;publiczna;standardowa;28;chłopiec;nie kwalifikuje się;57;59
CUQAM;OMI;OBJSU;miejska;publiczna;standardowa;28;dziewczynka;nie kwalifikuje się;60;68
CUQAM;OMI;PDDSN;miejska;publiczna;standardowa;28;dziewczynka;nie kwalifikuje się;51;64
CUQAM;OMI;PZFMC;miejska;publiczna;standardowa;28;dziewczynka;nie kwalifikuje się;61;67
CUQAM;OMI;R8YXZ;miejska;publiczna;standardowa;28;chłopiec;kwalifikuje się;52;61
CUQAM;OMI;RHZI6;miejska;publiczna;standardowa;28;chłopiec;nie kwalifikuje się;52;63
CUQAM;OMI;THIFD;miejska;publiczna;standardowa;28;dziewczynka;kwalifikuje się;49;64
CUQAM;OMI;TNGFN;miejska;publiczna;standardowa;28;chłopiec;nie kwalifikuje się;57;63
CUQAM;OMI;U3GC0;miejska;publiczna;standardowa;28;dziewczynka;nie kwalifikuje się;52;63
CUQAM;OMI;Y7CIO;miejska;publiczna;standardowa;28;chłopiec;nie kwalifikuje się;54;63
CUQAM;OMI;YSEBW;miejska;publiczna;standardowa;28;chłopiec;nie kwalifikuje się;58;65
CUQAM;X6Z;5Z1Q8;miejska;publiczna;eksperymentalna;24;dziewczynka;nie kwalifikuje się;51;66
CUQAM;X6Z;6PQH8;miejska;publiczna;eksperymentalna;24;dziewczynka;nie kwalifikuje się;56;75
CUQAM;X6Z;B4YM5;miejska;publiczna;eksperymentalna;24;dziewczynka;nie kwalifikuje się;56;72
CUQAM;X6Z;C8YUM;miejska;publiczna;eksperymentalna;24;chłopiec;kwalifikuje się;51;69
CUQAM;X6Z;CRV86;miejska;publiczna;eksperymentalna;24;chłopiec;nie kwalifikuje się;53;65
CUQAM;X6Z;D4BUO;miejska;publiczna;eksperymentalna;24;chłopiec;nie kwalifikuje się;49;67
CUQAM;X6Z;HCBLB;miejska;publiczna;eksperymentalna;24;chłopiec;nie kwalifikuje się;54;72
CUQAM;X6Z;JGOV7;miejska;publiczna;eksperymentalna;24;chłopiec;nie kwalifikuje się;52;71
CUQAM;X6Z;JME0Z;miejska;publiczna;eksperymentalna;24;dziewczynka;nie kwalifikuje się;53;70
CUQAM;X6Z;K3IZ6;miejska;publiczna;eksperymentalna;24;chłopiec;nie kwalifikuje się;54;70
CUQAM;X6Z;NIJP6;miejska;publiczna;eksperymentalna;24;dziewczynka;nie kwalifikuje się;57;76
CUQAM;X6Z;PGFCX;miejska;publiczna;eksperymentalna;24;chłopiec;nie kwalifikuje się;52;67
CUQAM;X6Z;QCW77;miejska;publiczna;eksperymentalna;24;dziewczynka;nie kwalifikuje się;61;74
CUQAM;X6Z;QLAXV;miejska;publiczna;eksperymentalna;24;chłopiec;nie kwalifikuje się;52;73
CUQAM;X6Z;RLE9C;miejska;publiczna;eksperymentalna;24;chłopiec;kwalifikuje się;54;68
CUQAM;X6Z;S1U43;miejska;publiczna;eksperymentalna;24;chłopiec;nie kwalifikuje się;55;69
CUQAM;X6Z;SZDD5;miejska;publiczna;eksperymentalna;24;chłopiec;nie kwalifikuje się;53;71
CUQAM;X6Z;TMC4V;miejska;publiczna;eksperymentalna;24;chłopiec;nie kwalifikuje się;55;72
CUQAM;X6Z;TNGPD;miejska;publiczna;eksperymentalna;24;chłopiec;nie kwalifikuje się;53;70
CUQAM;X6Z;TT9MG;miejska;publiczna;eksperymentalna;24;chłopiec;kwalifikuje się;48;66
CUQAM;X6Z;UHE7N;miejska;publiczna;eksperymentalna;24;chłopiec;nie kwalifikuje się;51;70
CUQAM;X6Z;UM6YP;miejska;publiczna;eksperymentalna;24;dziewczynka;nie kwalifikuje się;56;70
CUQAM;X6Z;X006R;miejska;publiczna;eksperymentalna;24;dziewczynka;nie kwalifikuje się;51;69
CUQAM;X6Z;Y7KJM;miejska;publiczna;eksperymentalna;24;dziewczynka;kwalifikuje się;49;67
DNQDD;2AP;1K0Q5;podmiejska;publiczna;standardowa;27;dziewczynka;nie kwalifikuje się;54;67
DNQDD;2AP;338XH;podmiejska;publiczna;standardowa;27;dziewczynka;kwalifikuje się;50;64
DNQDD;2AP;378BQ;podmiejska;publiczna;standardowa;27;dziewczynka;nie kwalifikuje się;51;65
DNQDD;2AP;3BGFW;podmiejska;publiczna;standardowa;27;dziewczynka;nie kwalifikuje się;53;70
DNQDD;2AP;4ZRL3;podmiejska;publiczna;standardowa;27;chłopiec;nie kwalifikuje się;52;60
DNQDD;2AP;56UMG;podmiejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;51;57
DNQDD;2AP;5UWDZ;podmiejska;publiczna;standardowa;27;chłopiec;nie kwalifikuje się;56;61
DNQDD;2AP;8PAMX;podmiejska;publiczna;standardowa;27;dziewczynka;kwalifikuje się;47;58
DNQDD;2AP;96ZIU;podmiejska;publiczna;standardowa;27;dziewczynka;kwalifikuje się;49;60
DNQDD;2AP;DBJRW;podmiejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;46;63
DNQDD;2AP;DCVI8;podmiejska;publiczna;standardowa;27;dziewczynka;kwalifikuje się;43;61
DNQDD;2AP;E178W;podmiejska;publiczna;standardowa;27;chłopiec;nie kwalifikuje się;56;59
DNQDD;2AP;EDR5K;podmiejska;publiczna;standardowa;27;dziewczynka;nie kwalifikuje się;54;64
DNQDD;2AP;IRU9S;podmiejska;publiczna;standardowa;27;dziewczynka;kwalifikuje się;48;64
DNQDD;2AP;JIPLL;podmiejska;publiczna;standardowa;27;dziewczynka;nie kwalifikuje się;55;62
DNQDD;2AP;MH6W5;podmiejska;publiczna;standardowa;27;dziewczynka;nie kwalifikuje się;53;63
DNQDD;2AP;N1ICX;podmiejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;52;63
DNQDD;2AP;QFID8;podmiejska;publiczna;standardowa;27;chłopiec;nie kwalifikuje się;55;55
DNQDD;2AP;RYRXG;podmiejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;52;65
DNQDD;2AP;T0TIH;podmiejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;54;57
DNQDD;2AP;U086J;podmiejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;48;54
DNQDD;2AP;U0TQQ;podmiejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;53;62
DNQDD;2AP;UIM0F;podmiejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;52;58
DNQDD;2AP;UPBA8;podmiejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;54;61
DNQDD;2AP;VJQL3;podmiejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;44;59
DNQDD;2AP;X7YLX;podmiejska;publiczna;standardowa;27;dziewczynka;kwalifikuje się;47;56
DNQDD;2AP;Y2RWV;podmiejska;publiczna;standardowa;27;dziewczynka;nie kwalifikuje się;49;58
DNQDD;PW5;02WIH;podmiejska;publiczna;eksperymentalna;20;chłopiec;kwalifikuje się;37;56
DNQDD;PW5;0VR4J;podmiejska;publiczna;eksperymentalna;20;dziewczynka;nie kwalifikuje się;50;63
DNQDD;PW5;1IEF0;podmiejska;publiczna;eksperymentalna;20;chłopiec;nie kwalifikuje się;48;58
DNQDD;PW5;1M9UM;podmiejska;publiczna;eksperymentalna;20;chłopiec;kwalifikuje się;40;60
DNQDD;PW5;2OI79;podmiejska;publiczna;eksperymentalna;20;dziewczynka;kwalifikuje się;39;49
DNQDD;PW5;463P7;podmiejska;publiczna;eksperymentalna;20;dziewczynka;nie kwalifikuje się;41;60
DNQDD;PW5;4HD3D;podmiejska;publiczna;eksperymentalna;20;dziewczynka;kwalifikuje się;38;57
DNQDD;PW5;6RFGN;podmiejska;publiczna;eksperymentalna;20;chłopiec;kwalifikuje się;44;58
DNQDD;PW5;6TTZY;podmiejska;publiczna;eksperymentalna;20;dziewczynka;nie kwalifikuje się;45;63
DNQDD;PW5;6XLGF;podmiejska;publiczna;eksperymentalna;20;dziewczynka;nie kwalifikuje się;45;67
DNQDD;PW5;E7VFK;podmiejska;publiczna;eksperymentalna;20;dziewczynka;kwalifikuje się;36;53
DNQDD;PW5;GO92G;podmiejska;publiczna;eksperymentalna;20;chłopiec;nie kwalifikuje się;48;62
DNQDD;PW5;GUEXC;podmiejska;publiczna;eksperymentalna;20;dziewczynka;kwalifikuje się;42;54
DNQDD;PW5;MP2DL;podmiejska;publiczna;eksperymentalna;20;dziewczynka;nie kwalifikuje się;48;65
DNQDD;PW5;UBDCF;podmiejska;publiczna;eksperymentalna;20;chłopiec;kwalifikuje się;42;57
DNQDD;PW5;VWNJ9;podmiejska;publiczna;eksperymentalna;20;chłopiec;nie kwalifikuje się;45;67
DNQDD;PW5;XN65F;podmiejska;publiczna;eksperymentalna;20;dziewczynka;kwalifikuje się;39;61
DNQDD;PW5;Y4LA5;podmiejska;publiczna;eksperymentalna;20;dziewczynka;kwalifikuje się;45;64
DNQDD;PW5;YM3NK;podmiejska;publiczna;eksperymentalna;20;chłopiec;kwalifikuje się;44;59
DNQDD;PW5;ZR1KH;podmiejska;publiczna;eksperymentalna;20;dziewczynka;kwalifikuje się;40;52
DNQDD;ROP;0KSLY;podmiejska;publiczna;eksperymentalna;28;dziewczynka;nie kwalifikuje się;57;74
DNQDD;ROP;34LDX;podmiejska;publiczna;eksperymentalna;28;chłopiec;kwalifikuje się;58;74
DNQDD;ROP;39EA1;podmiejska;publiczna;eksperymentalna;28;dziewczynka;nie kwalifikuje się;62;79
DNQDD;ROP;5CQ0N;podmiejska;publiczna;eksperymentalna;28;dziewczynka;kwalifikuje się;61;71
DNQDD;ROP;5SLAY;podmiejska;publiczna;eksperymentalna;28;chłopiec;kwalifikuje się;57;73
DNQDD;ROP;7HDEV;podmiejska;publiczna;eksperymentalna;28;chłopiec;kwalifikuje się;62;74
DNQDD;ROP;831D6;podmiejska;publiczna;eksperymentalna;28;chłopiec;kwalifikuje się;55;71
DNQDD;ROP;889HH;podmiejska;publiczna;eksperymentalna;28;chłopiec;kwalifikuje się;55;68
DNQDD;ROP;B6VQP;podmiejska;publiczna;eksperymentalna;28;chłopiec;nie kwalifikuje się;55;75
DNQDD;ROP;H0CGC;podmiejska;publiczna;eksperymentalna;28;chłopiec;kwalifikuje się;57;72
DNQDD;ROP;JAQ11;podmiejska;publiczna;eksperymentalna;28;chłopiec;kwalifikuje się;58;79
DNQDD;ROP;JZRVJ;podmiejska;publiczna;eksperymentalna;28;chłopiec;nie kwalifikuje się;58;75
DNQDD;ROP;KCJ9W;podmiejska;publiczna;eksperymentalna;28;dziewczynka;nie kwalifikuje się;60;78
DNQDD;ROP;L0UG9;podmiejska;publiczna;eksperymentalna;28;chłopiec;kwalifikuje się;55;67
DNQDD;ROP;MGJ90;podmiejska;publiczna;eksperymentalna;28;dziewczynka;kwalifikuje się;52;73
DNQDD;ROP;MR2T1;podmiejska;publiczna;eksperymentalna;28;chłopiec;nie kwalifikuje się;61;73
DNQDD;ROP;N3LL6;podmiejska;publiczna;eksperymentalna;28;dziewczynka;kwalifikuje się;53;67
DNQDD;ROP;OA8PY;podmiejska;publiczna;eksperymentalna;28;chłopiec;kwalifikuje się;60;73
DNQDD;ROP;PXXNX;podmiejska;publiczna;eksperymentalna;28;chłopiec;nie kwalifikuje się;58;76
DNQDD;ROP;S7G9W;podmiejska;publiczna;eksperymentalna;28;dziewczynka;kwalifikuje się;53;67
DNQDD;ROP;SJEG2;podmiejska;publiczna;eksperymentalna;28;chłopiec;kwalifikuje się;60;72
DNQDD;ROP;VG2OX;podmiejska;publiczna;eksperymentalna;28;chłopiec;nie kwalifikuje się;64;77
DNQDD;ROP;VJ7SW;podmiejska;publiczna;eksperymentalna;28;dziewczynka;nie kwalifikuje się;62;74
DNQDD;ROP;XLDOH;podmiejska;publiczna;eksperymentalna;28;dziewczynka;kwalifikuje się;56;74
DNQDD;ROP;XWMAD;podmiejska;publiczna;eksperymentalna;28;chłopiec;kwalifikuje się;59;76
DNQDD;ROP;YC05X;podmiejska;publiczna;eksperymentalna;28;dziewczynka;nie kwalifikuje się;61;77
DNQDD;ROP;ZFT9J;podmiejska;publiczna;eksperymentalna;28;chłopiec;kwalifikuje się;56;74
DNQDD;ROP;ZJ61P;podmiejska;publiczna;eksperymentalna;28;dziewczynka;kwalifikuje się;54;73
DNQDD;ST7;2QC96;podmiejska;publiczna;standardowa;20;dziewczynka;kwalifikuje się;64;69
DNQDD;ST7;70S7T;podmiejska;publiczna;standardowa;20;dziewczynka;nie kwalifikuje się;63;74
DNQDD;ST7;8K2VR;podmiejska;publiczna;standardowa;20;chłopiec;kwalifikuje się;49;60
DNQDD;ST7;98B8A;podmiejska;publiczna;standardowa;20;chłopiec;nie kwalifikuje się;60;61
DNQDD;ST7;99KK2;podmiejska;publiczna;standardowa;20;dziewczynka;kwalifikuje się;58;69
DNQDD;ST7;A5BS4;podmiejska;publiczna;standardowa;20;chłopiec;kwalifikuje się;60;74
DNQDD;ST7;F99D8;podmiejska;publiczna;standardowa;20;chłopiec;kwalifikuje się;57;66
DNQDD;ST7;G88DV;podmiejska;publiczna;standardowa;20;chłopiec;kwalifikuje się;58;70
DNQDD;ST7;I9OJV;podmiejska;publiczna;standardowa;20;chłopiec;kwalifikuje się;58;68
DNQDD;ST7;JIMD2;podmiejska;publiczna;standardowa;20;chłopiec;nie kwalifikuje się;62;71
DNQDD;ST7;JMTOQ;podmiejska;publiczna;standardowa;20;chłopiec;kwalifikuje się;53;68
DNQDD;ST7;LKACN;podmiejska;publiczna;standardowa;20;dziewczynka;kwalifikuje się;55;66
DNQDD;ST7;M7XQV;podmiejska;publiczna;standardowa;20;dziewczynka;nie kwalifikuje się;60;72
DNQDD;ST7;MEM4Z;podmiejska;publiczna;standardowa;20;chłopiec;nie kwalifikuje się;62;71
DNQDD;ST7;OJLP8;podmiejska;publiczna;standardowa;20;chłopiec;kwalifikuje się;55;64
DNQDD;ST7;OX7PB;podmiejska;publiczna;standardowa;20;chłopiec;kwalifikuje się;60;67
DNQDD;ST7;PIYL8;podmiejska;publiczna;standardowa;20;chłopiec;nie kwalifikuje się;59;66
DNQDD;ST7;SPIWM;podmiejska;publiczna;standardowa;20;dziewczynka;kwalifikuje się;53;70
DNQDD;ST7;VD06X;podmiejska;publiczna;standardowa;20;chłopiec;kwalifikuje się;57;74
DNQDD;ST7;YLFY8;podmiejska;publiczna;standardowa;20;chłopiec;kwalifikuje się;59;69
DNQDD;XXJ;6K4DK;podmiejska;publiczna;standardowa;27;chłopiec;nie kwalifikuje się;63;72
DNQDD;XXJ;8NGSI;podmiejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;65;68
DNQDD;XXJ;9GYWF;podmiejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;56;71
DNQDD;XXJ;B8ZPI;podmiejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;60;69
DNQDD;XXJ;B9J7D;podmiejska;publiczna;standardowa;27;chłopiec;nie kwalifikuje się;60;66
DNQDD;XXJ;BKV9M;podmiejska;publiczna;standardowa;27;chłopiec;nie kwalifikuje się;60;68
DNQDD;XXJ;D18ZU;podmiejska;publiczna;standardowa;27;chłopiec;nie kwalifikuje się;62;72
DNQDD;XXJ;E6Q1J;podmiejska;publiczna;standardowa;27;dziewczynka;nie kwalifikuje się;63;70
DNQDD;XXJ;F8Q67;podmiejska;publiczna;standardowa;27;chłopiec;nie kwalifikuje się;61;74
DNQDD;XXJ;FWYBW;podmiejska;publiczna;standardowa;27;dziewczynka;kwalifikuje się;56;69
DNQDD;XXJ;G3GYE;podmiejska;publiczna;standardowa;27;dziewczynka;kwalifikuje się;60;67
DNQDD;XXJ;HEIPF;podmiejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;55;66
DNQDD;XXJ;HEOZU;podmiejska;publiczna;standardowa;27;dziewczynka;kwalifikuje się;62;71
DNQDD;XXJ;IXYC5;podmiejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;57;71
DNQDD;XXJ;JZYO3;podmiejska;publiczna;standardowa;27;dziewczynka;kwalifikuje się;58;70
DNQDD;XXJ;LMU2D;podmiejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;57;67
DNQDD;XXJ;NHYYZ;podmiejska;publiczna;standardowa;27;chłopiec;nie kwalifikuje się;62;69
DNQDD;XXJ;NR8JR;podmiejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;55;65
DNQDD;XXJ;O2EGZ;podmiejska;publiczna;standardowa;27;dziewczynka;kwalifikuje się;60;76
DNQDD;XXJ;OKESX;podmiejska;publiczna;standardowa;27;dziewczynka;kwalifikuje się;52;62
DNQDD;XXJ;RV35S;podmiejska;publiczna;standardowa;27;dziewczynka;kwalifikuje się;61;67
DNQDD;XXJ;RVEQB;podmiejska;publiczna;standardowa;27;dziewczynka;kwalifikuje się;60;70
DNQDD;XXJ;SVLAT;podmiejska;publiczna;standardowa;27;dziewczynka;nie kwalifikuje się;62;68
DNQDD;XXJ;SZ7BS;podmiejska;publiczna;standardowa;27;chłopiec;kwalifikuje się;60;64
DNQDD;XXJ;WLH9L;podmiejska;publiczna;standardowa;27;chłopiec;nie kwalifikuje się;67;75
DNQDD;XXJ;Y2Z8M;podmiejska;publiczna;standardowa;27;chłopiec;nie kwalifikuje się;61;70
DNQDD;XXJ;Z7PUC;podmiejska;publiczna;standardowa;27;dziewczynka;kwalifikuje się;58;68
FBUMG;197;25M8Y;wiejska;niepubliczna;eksperymentalna;14;chłopiec;kwalifikuje się;53;68
FBUMG;197;3234W;wiejska;niepubliczna;eksperymentalna;14;chłopiec;nie kwalifikuje się;63;78
FBUMG;197;3431D;wiejska;niepubliczna;eksperymentalna;14;chłopiec;nie kwalifikuje się;67;79
FBUMG;197;A3RYU;wiejska;niepubliczna;eksperymentalna;14;chłopiec;nie kwalifikuje się;61;76
FBUMG;197;ARW1X;wiejska;niepubliczna;eksperymentalna;14;chłopiec;nie kwalifikuje się;57;76
FBUMG;197;BZ38P;wiejska;niepubliczna;eksperymentalna;14;dziewczynka;nie kwalifikuje się;72;84
FBUMG;197;FNZ5V;wiejska;niepubliczna;eksperymentalna;14;dziewczynka;nie kwalifikuje się;65;78
FBUMG;197;H4WWF;wiejska;niepubliczna;eksperymentalna;14;chłopiec;kwalifikuje się;56;73
FBUMG;197;HDPCP;wiejska;niepubliczna;eksperymentalna;14;dziewczynka;nie kwalifikuje się;64;77
FBUMG;197;KJGKN;wiejska;niepubliczna;eksperymentalna;14;chłopiec;nie kwalifikuje się;65;80
FBUMG;197;S56V4;wiejska;niepubliczna;eksperymentalna;14;chłopiec;nie kwalifikuje się;65;79
FBUMG;197;VMM7O;wiejska;niepubliczna;eksperymentalna;14;chłopiec;nie kwalifikuje się;64;84
FBUMG;197;Y9W00;wiejska;niepubliczna;eksperymentalna;14;dziewczynka;nie kwalifikuje się;62;81
FBUMG;197;Z5DTY;wiejska;niepubliczna;eksperymentalna;14;dziewczynka;nie kwalifikuje się;58;78
FBUMG;5LQ;04DG5;wiejska;niepubliczna;eksperymentalna;18;dziewczynka;kwalifikuje się;63;84
FBUMG;5LQ;20M2D;wiejska;niepubliczna;eksperymentalna;18;dziewczynka;kwalifikuje się;68;85
FBUMG;5LQ;39KCW;wiejska;niepubliczna;eksperymentalna;18;chłopiec;kwalifikuje się;66;81
FBUMG;5LQ;5Z1B6;wiejska;niepubliczna;eksperymentalna;18;chłopiec;nie kwalifikuje się;68;88
FBUMG;5LQ;6TLU8;wiejska;niepubliczna;eksperymentalna;18;dziewczynka;nie kwalifikuje się;66;81
FBUMG;5LQ;ATQQJ;wiejska;niepubliczna;eksperymentalna;18;dziewczynka;nie kwalifikuje się;68;82
FBUMG;5LQ;AYEU1;wiejska;niepubliczna;eksperymentalna;18;chłopiec;kwalifikuje się;68;79
FBUMG;5LQ;B9FSU;wiejska;niepubliczna;eksperymentalna;18;chłopiec;nie kwalifikuje się;69;83
FBUMG;5LQ;EV13K;wiejska;niepubliczna;eksperymentalna;18;dziewczynka;nie kwalifikuje się;66;83
FBUMG;5LQ;I5H37;wiejska;niepubliczna;eksperymentalna;18;chłopiec;kwalifikuje się;65;83
FBUMG;5LQ;JC5I9;wiejska;niepubliczna;eksperymentalna;18;dziewczynka;nie kwalifikuje się;58;80
FBUMG;5LQ;JPE2J;wiejska;niepubliczna;eksperymentalna;18;chłopiec;nie kwalifikuje się;59;81
FBUMG;5LQ;MFBYU;wiejska;niepubliczna;eksperymentalna;18;dziewczynka;nie kwalifikuje się;73;82
FBUMG;5LQ;O144X;wiejska;niepubliczna;eksperymentalna;18;chłopiec;nie kwalifikuje się;67;86
FBUMG;5LQ;OGKP3;wiejska;niepubliczna;eksperymentalna;18;chłopiec;nie kwalifikuje się;72;83
FBUMG;5LQ;UMFI7;wiejska;niepubliczna;eksperymentalna;18;dziewczynka;kwalifikuje się;56;73
FBUMG;5LQ;V1DNJ;wiejska;niepubliczna;eksperymentalna;18;chłopiec;nie kwalifikuje się;61;76
FBUMG;5LQ;YRN9S;wiejska;niepubliczna;eksperymentalna;18;chłopiec;nie kwalifikuje się;68;87
FBUMG;JGD;07R5Z;wiejska;niepubliczna;eksperymentalna;14;chłopiec;nie kwalifikuje się;57;79
FBUMG;JGD;39K0Q;wiejska;niepubliczna;eksperymentalna;14;dziewczynka;nie kwalifikuje się;62;76
FBUMG;JGD;3BUJG;wiejska;niepubliczna;eksperymentalna;14;chłopiec;nie kwalifikuje się;58;68
FBUMG;JGD;7PML3;wiejska;niepubliczna;eksperymentalna;14;chłopiec;kwalifikuje się;56;69
FBUMG;JGD;8FLEP;wiejska;niepubliczna;eksperymentalna;14;dziewczynka;nie kwalifikuje się;64;76
FBUMG;JGD;95X1X;wiejska;niepubliczna;eksperymentalna;14;chłopiec;kwalifikuje się;58;73
FBUMG;JGD;IW48S;wiejska;niepubliczna;eksperymentalna;14;chłopiec;kwalifikuje się;63;78
